roi	subject_id	num_bins	prf_ecc_bins	prf_pcm_bins_median	prf_r2_bins_median	prf_pcm_bins_ci_upper_bound	prf_pcm_bins_ci_lower_bound
V1	105923	8	3.9887859821319593	3.602934768717122	0.66904296875	10.483795958188203	1.834884733376186
V1	105923	9	5.721103191375732	2.382070382314646	0.6653834533691406	4.402648360537742	1.0973554887013748
V2	105923	0	0.0854903310537338	20.685669004448783	0.0504267787933349	21.720740863172427	18.275116994181296
V2	105923	1	0.1388942152261734	19.8530922971478	0.1784465408325195	20.42662056055176	19.323756653479816
V2	105923	2	0.2132178395986557	29.652049344504327	0.2734856605529785	38.6734850048604	14.054632723059829
V2	105923	3	0.3405130505561828	22.200269141377493	0.3198880577087402	39.59860037644902	8.390363983862802
V2	105923	4	0.5574260950088501	19.049921742043537	0.4718321990966796	33.87615951277171	3.484359416889608
V2	105923	5	0.9193363785743714	10.270139045196624	0.5706802749633789	18.813033445042542	2.3950823678187683
V2	105923	6	1.4428040981292725	6.742554918067308	0.6005892944335938	12.058422275570438	0.8093563851256788
V2	105923	7	2.3616302013397217	4.511907664273404	0.6011805725097656	8.64547213210504	2.6327965602837566
V2	105923	8	3.9288113117218018	3.1107792355366413	0.6275805282592773	5.723131513856753	1.30453704907231
V2	105923	9	5.802958011627197	2.184055041006636	0.6292190170288086	5.286909464192335	0.8638138410616198
V3	105923	0	NaN	NaN	NaN	NaN	NaN
V3	105923	1	NaN	NaN	NaN	NaN	NaN
V3	105923	2	0.2405989915132522	13.54679537696178	0.403835220336914	40.66834673820987	2.2623946718808803
V3	105923	3	0.3460892736911774	17.849791130235214	0.4372121047973633	35.69679089692851	5.178963177649432
V3	105923	4	0.5503271222114563	15.624534532370022	0.4470692825317383	24.1819577347132	9.46370731784757
V3	105923	5	0.911311149597168	11.195450724036352	0.5282915878295898	19.885725734079674	4.984284392402065
V3	105923	6	1.5136338472366333	6.7609393417014205	0.6282889938354492	15.110169182050123	2.121323568706947
V3	105923	7	2.223569869995117	4.885401243823291	0.6379013061523438	16.13430140862297	1.396356870652597
V3	105923	8	3.877326488494873	3.48743790475091	0.6183272552490234	7.440550543064638	1.0298033458363305
V3	105923	9	5.811989784240723	2.485386435327098	0.5935160446166993	4.109140675533633	0.8463226147334904
V1	130114	0	NaN	NaN	NaN	NaN	NaN
V1	130114	1	NaN	NaN	NaN	NaN	NaN
V1	130114	2	0.2240000069141388	39.66155076366314	0.3078432083129883	48.37234725553815	1.4472091566905902
V1	130114	3	0.3982125222682953	17.38059057464684	0.2908861541748047	31.132921903691106	1.0097080691564195
V1	130114	4	0.5702707171440125	13.643260642547192	0.4393030929565429	28.748822660710907	0.8220116638884506
V1	130114	5	0.8877588510513306	10.927063982862183	0.5019396591186523	20.0083306921195	0.934912517773204
V1	130114	6	1.490433931350708	7.18941810678341	0.581611557006836	11.743987151468277	4.325340230032466
V1	130114	7	2.3980090618133545	5.23888858363286	0.6217286682128906	8.56565226792621	3.00460823164334
V1	130114	8	3.964534282684327	3.445878351264104	0.5967897033691406	5.541575537838422	1.9280957489755752
V1	130114	9	5.650450229644775	2.474236390841315	0.5813885879516602	4.830534748144811	0.8332920406115784
V2	130114	0	NaN	NaN	NaN	NaN	NaN
V2	130114	1	0.1387901604175567	30.257277467826324	0.3538883972167969	33.909785392534715	26.764252308227206
V2	130114	2	0.2286098748445511	43.069148183217074	0.3128154373168945	48.652138497427	17.827980077207275
V2	130114	3	0.3406083583831787	21.637814765681387	0.3022966957092285	43.59167750529921	5.660198857797865
V2	130114	4	0.5548847913742065	17.170861431405353	0.4569727325439453	31.732322033899425	9.026153848999192
V2	130114	5	0.9486820697784424	11.577897237517002	0.4853443908691406	18.380116485137865	6.51464927767458
V2	130114	6	1.4921835660934448	8.000192584616995	0.5066071701049805	17.15180662105706	3.745808993979136
V2	130114	7	2.508860349655152	6.043135960389983	0.6238973236083984	14.590514910238776	2.8277523016773136
V2	130114	8	3.849222660064697	3.293837136718803	0.5562640380859375	5.797403959534414	1.8535497021768
V2	130114	9	5.691315174102783	2.2390175387161326	0.4934442520141601	3.3625212648109257	0.7106422264376063
V3	130114	0	NaN	NaN	NaN	NaN	NaN
V3	130114	1	NaN	NaN	NaN	NaN	NaN
V3	130114	2	0.2393776774406433	23.212390583842588	0.2854411697387695	43.34792020310201	10.268348694737249
V3	130114	3	0.3536734282970428	27.069185196087783	0.3467001342773437	43.95142817362515	7.649755844121618
V3	130114	4	0.5501586198806763	15.73077268047141	0.4253327941894531	40.08419360680693	1.6375983890088428
V3	130114	5	0.926610827445984	11.642274266604336	0.4436389923095703	20.57312848075845	6.027180095117692
V3	130114	6	1.4960402250289917	6.907132410946035	0.4439775848388672	13.666619937888058	3.7639763240278334
V3	130114	7	2.3705480098724365	4.957805908476567	0.5068551254272461	11.41445404004703	2.150127553520824
V3	130114	8	3.8440330028533936	3.1164389432626587	0.4968974685668945	6.473246321265141	1.4401732868290256
V3	130114	9	5.651803016662599	2.473670860620531	0.5487599754333496	7.3673965097301615	1.32938460068936
V1	146432	0	0.0647228956222534	21.139235819721588	0.1321636390686035	34.952984365933844	19.494793683659
V1	146432	1	0.1255497634410858	20.71485592444849	0.071697769165039	37.142593228258	8.965017039720507
V1	146432	2	0.2333589792251587	19.652875677406143	0.2035592269897461	31.14774912454332	10.615837153124492
V1	146432	3	0.3433031737804413	16.421689106367815	0.2427824211120605	22.784130050724983	6.708959891682277
V1	146432	4	0.558885931968689	17.67216846356491	0.4192512512207031	24.00844948768181	7.51933242913726
V1	146432	5	0.9384196996688844	8.614972616074667	0.4031378555297851	19.26095516085959	5.35854130504104
V1	146432	6	1.5406513214111328	6.410365709894559	0.4581116867065429	14.100787015103991	3.8506685659746425
V1	146432	7	2.3639347553253174	4.88280082545494	0.6056699752807617	10.189603966954984	2.763698445710262
V1	146432	8	3.947822570800781	3.292675186327468	0.6162305450439454	6.493767816897076	1.9581096086355203
V1	146432	9	5.768285751342774	2.8956722283108745	0.6309081268310547	4.629050797118552	1.5778135918414926
V2	146432	0	0.0440800003707408	20.988678126744528	0.0852999114990234	23.57685705740557	18.8157948329611
V2	146432	1	0.1352308243513107	22.20802144089391	0.0790750980377197	36.19351395815538	15.284730087518694
V2	146432	2	0.228053480386734	25.758214904980537	0.1511693000793457	44.09682781248895	14.67198927353054
V2	146432	3	0.3505719602108001	21.409741214152675	0.2421573448181152	40.5315840974334	12.025338509601614
V2	146432	4	0.550710141658783	12.913654106277464	0.4190333557128906	29.746060809367226	7.200669295866624
V2	146432	5	0.9763980507850648	9.876370866089436	0.4286329650878906	18.57722763884908	4.721570630996983
V2	146432	6	1.5345847606658938	8.222151436648275	0.5097280883789063	15.992351709233116	4.419749040905283
V2	146432	7	2.3039066791534424	4.827728772238767	0.5445529174804687	8.84961706987046	2.791979473105552
V2	146432	8	3.872953176498413	2.734121431188163	0.5090286636352539	4.5435993912187564	1.8517845338118293
V2	146432	9	5.839398384094238	2.5479901219586925	0.5817964172363281	4.494009617476715	1.3533243514174964
V3	146432	0	0.0984430387616157	18.662007423589607	0.062131643295288	19.94343289503903	15.546757206657302
V3	146432	1	0.1546320021152496	18.569432551617084	0.1257411861419677	22.27789100495108	14.99992346208888
V3	146432	2	0.2342945337295532	27.20534934958575	0.18291151046752924	40.64534825612853	14.799873845519238
V3	146432	3	0.3383286297321319	25.086079609290643	0.3731343841552734	43.90293857193976	13.600825840696425
V3	146432	4	0.5437383055686951	15.179928556692015	0.4967916488647461	24.49296880286939	9.579014597030843
V3	146432	5	0.9264240264892578	12.598496050713752	0.5331305313110352	19.145583097961307	7.143370222131072
V3	146432	6	1.4771043062210083	8.283582703388534	0.5810606384277344	15.215869368757335	4.858642284098645
V3	146432	7	2.357252359390259	4.61262473306486	0.5415158843994141	6.647765899078447	2.5180804612676244
V3	146432	8	4.0132904052734375	2.52070364303171	0.4814570617675781	4.347552322457905	1.5996981858737638
V3	146432	9	5.621778964996338	2.0146482444696563	0.4677522659301757	3.639543429576109	1.046658298664901
V1	164636	0	0.0729519575834274	9.935535923271402	0.0880253887176513	10.028271829696552	9.935535923271402
V1	164636	1	0.1276246905326843	12.78052596432878	0.106910171508789	13.566533128214582	9.94184167628712
V1	164636	2	0.2052400857210159	10.428201938404216	0.2661957740783691	13.813043351167428	9.490355599176894
V1	164636	3	0.3258580267429352	13.016663140852367	0.15927714347839356	18.61229615536989	6.908792905241118
V1	164636	4	0.590613603591919	12.636271950759982	0.2753592681884765	19.8585514155712	6.998203193301165
V1	164636	5	0.917498767375946	8.506237405990541	0.3157412719726562	13.709545084357796	3.782325683603436
V1	164636	6	1.5172162055969238	5.667951558661568	0.4250991439819336	8.225644812909524	2.303761303970211
V1	164636	7	2.5889148712158203	4.064100043899872	0.4687885665893554	8.003574337996913	1.2486547644630046
V1	164636	8	4.013057708740234	3.017958929989337	0.5046363067626953	5.040083503662823	1.34485277582725
V1	164636	9	5.7833027839660645	2.234556215141547	0.4181803512573242	3.6000087566549164	0.9254914998794564
V2	164636	0	0.0729519575834274	20.6831558520477	0.0880253887176513	34.290469722751105	10.249934021493884
V2	164636	1	0.1187983378767967	19.61432489555595	0.1213423633575439	27.53911117699791	12.54457764351343
V2	164636	2	0.2285276502370834	23.4486755932111	0.1946598815917968	35.23015824394314	12.043586622905403
V2	164636	3	0.3422293066978454	24.231596131913168	0.3457263565063476	46.50251024908325	6.423662633799398
V2	164636	4	0.6093091368675232	12.923360110066886	0.3379920387268066	19.83195134294096	7.010174167258064
V2	164636	5	0.8593978881835936	10.055860586229503	0.3459197235107422	19.63574811836722	4.445767285350801
V2	164636	6	1.4981788396835327	7.273535432856589	0.440786247253418	13.43431868305228	3.0820042377853394
V2	164636	7	2.3308725357055664	4.705110603843609	0.4623653793334961	9.248451951264837	1.8089532698835185
V2	164636	8	4.006201267242432	2.752134361789084	0.4746052551269531	4.03682865551074	1.2204844375715325
V2	164636	9	5.753934383392334	2.5447500313349365	0.4715722274780273	5.622742845621103	1.2696216281038848
V3	164636	0	NaN	NaN	NaN	NaN	NaN
V3	164636	1	0.1312826722860336	33.40382042624578	0.24208587646484375	43.50618031670543	20.92088661946136
V3	164636	2	0.2240000069141388	27.72708387065829	0.2486805915832519	43.6319453636688	3.548415396511648
V3	164636	3	0.3445479571819305	26.87547011492024	0.3403668975830078	45.88080132220493	10.636989349093737
V3	164636	4	0.5839594602584839	16.53751550345769	0.347057876586914	35.753286687041346	8.652992449682957
V3	164636	5	0.8648080825805664	9.556860716201372	0.3113990402221679	19.88636742774573	2.7359395800871984
V3	164636	6	1.5128377676010132	7.580291727664345	0.4004447937011718	13.595151281789182	3.248907036343088
V3	164636	7	2.3531193733215336	4.268007793146739	0.4198208999633789	8.644922181449004	1.916303342719776
V3	164636	8	4.005711555480957	2.5530816036857447	0.3842744064331054	4.802270375429889	1.04433519358593
V3	164636	9	5.706906318664551	1.943977135871456	0.3801906585693359	4.668672823869918	0.8243158205524824
V1	177140	0	NaN	NaN	NaN	NaN	NaN
V1	177140	1	0.1356711238622665	34.79191602221619	0.1592414951324463	36.51935328104642	31.386412750152257
V1	177140	2	0.2291190326213836	27.02120467567717	0.1304281330108642	45.364674276223504	9.569980142509849
V1	177140	3	0.3448596596717835	15.889963218145652	0.136995735168457	34.15369718157553	5.820099438957171
V1	177140	4	0.6100358963012695	11.30109494851383	0.3176369094848633	20.48719364115333	4.930465093243527
V1	177140	5	0.8837423920631409	8.586199917262261	0.5104446411132812	21.020771745771647	4.070199148327724
V1	177140	6	1.4674067497253418	5.163932934404073	0.5639997673034668	15.97675432594104	1.959727672496537
V1	177140	7	2.5952460765838623	3.5291139470445865	0.617996940612793	9.2885612250925	1.7114041115660412
V1	177140	8	4.003246307373047	3.330197957552412	0.6785676574707031	6.550588124368864	1.0066592282323965
V1	177140	9	5.597394943237305	3.074986240239757	0.65847900390625	6.232399915289998	0.6967899660921232
V2	177140	0	NaN	NaN	NaN	NaN	NaN
V2	177140	1	0.1369930803775787	31.234645674745785	0.1389600658416748	49.57933859503036	3.516523693612406
V2	177140	2	0.2289298772811889	20.626222266340854	0.1154390525817871	36.77784624958667	2.6373453778332165
V2	177140	3	0.3716430366039276	20.15319534505774	0.2160634994506836	34.80853548123006	3.472390651629091
V2	177140	4	0.5607999563217163	13.383802407731997	0.3252957916259765	28.025530733961705	4.336648449094713
V2	177140	5	0.897964358329773	7.307724799431604	0.458079833984375	15.244105715532898	2.7262676648343707
V2	177140	6	1.4842697381973269	5.634562961355191	0.5230644989013672	9.749597850514231	2.41121894548437
V2	177140	7	2.3339378833770748	3.9359417752049017	0.6208289337158203	7.346708216169703	1.7864644183726093
V2	177140	8	3.846956253051757	2.7044531486139287	0.6627132415771484	4.934182727573506	1.071548426501094
V2	177140	9	5.808976650238037	1.9853745745568048	0.5926635360717774	3.8402554767551473	0.6578874347021472
V3	177140	0	NaN	NaN	NaN	NaN	NaN
V3	177140	1	NaN	NaN	NaN	NaN	NaN
V3	177140	2	0.2263233959674835	15.581606602566676	0.2433761978149414	21.200577311853653	10.487492286647036
V3	177140	3	0.3598909974098205	15.553652230701491	0.2693814086914062	30.3905262322084	4.289907164409566
V3	177140	4	0.5607999563217163	12.03513522517766	0.3770828247070312	22.587055807737805	2.886267992561311
V3	177140	5	0.9217051863670348	6.537414609222938	0.4173427963256836	12.885715863643831	2.648928045055242
V3	177140	6	1.494145154953003	5.563362369504263	0.4689115524291992	11.005535364859751	2.040840510858139
V3	177140	7	2.3899853229522705	3.9701776372335176	0.5960384750366211	8.306762244029617	1.3750266489542255
V3	177140	8	3.894204378128052	3.075426972563244	0.6734303283691406	6.663695123416037	0.9185181749695692
V3	177140	9	5.7372145652771	1.8791963323826544	0.5683584213256836	4.863974824665688	0.780598960751588
V1	187345	0	NaN	NaN	NaN	NaN	NaN
V1	187345	1	0.1358206272125244	23.229699836448145	0.1534661674499511	23.229699836448145	23.229699836448145
V1	187345	2	0.2185569256544113	9.541612846358866	0.0875353240966796	19.88047368188619	2.5421099278420387
V1	187345	3	0.3443718552589416	13.449374210763024	0.2642874145507812	30.10144491441374	5.743843704297983
V1	187345	4	0.6109919548034668	10.755509683385394	0.3284891891479492	15.64957416067048	5.896595976101072
V1	187345	5	0.921582281589508	8.92628714104968	0.452242317199707	15.11495629980644	3.9499941092102473
V1	187345	6	1.5007265806198122	6.444692902911133	0.5596585083007812	15.100041752499092	2.3737667658990818
V1	187345	7	2.3960540294647217	4.187632328830246	0.5950018310546875	7.252873829840661	1.8727428046322177
V1	187345	8	3.9409701824188232	3.13329052953434	0.6152609634399414	5.354483042847831	1.270347449974012
V1	187345	9	5.666454315185547	2.677453925688378	0.6264054107666016	5.080888203829183	1.3112030310456508
V2	187345	0	NaN	NaN	NaN	NaN	NaN
V2	187345	1	0.1358206272125244	13.963396323096354	0.1534661674499511	15.109996981002055	13.34006379648696
V2	187345	2	0.2303914129734039	34.53431675829607	0.1467642211914062	45.24324151933455	11.247300812968076
V2	187345	3	0.346115916967392	21.967327025215603	0.3138979148864746	40.63970621585558	12.14481436392358
V2	187345	4	0.5800412893295288	15.808508961497187	0.5121002197265625	26.000787292908544	6.853243661052509
V2	187345	5	0.9203251004219056	10.851411138928132	0.5822836685180665	17.841368479575088	5.210025670149194
V2	187345	6	1.4706149101257324	7.7812325547657615	0.643951416015625	11.934838538542412	3.3074006209069453
V2	187345	7	2.5053513050079346	4.402850080809628	0.6395370864868164	7.273349005543517	2.270610623857559
V2	187345	8	3.82239842414856	3.233804476906908	0.6677330780029297	6.222846324441198	1.5109971420773716
V2	187345	9	5.656075954437256	2.271049867349573	0.6032484817504883	3.920278512638869	1.2432993855416914
V3	187345	0	NaN	NaN	NaN	NaN	NaN
V3	187345	1	0.1293457746505737	34.369333310391205	0.2378994750976562	43.51243946033974	13.28207817267688
V3	187345	2	0.2111682742834091	27.32313834401985	0.3391046524047851	41.69955877795561	6.008772400385236
V3	187345	3	0.3318061530590057	28.343667921821343	0.4468627548217773	46.85103625243522	6.819630477589704
V3	187345	4	0.5605560541152954	15.399983013552236	0.5533272171020508	22.73125813296034	5.43415738109174
V3	187345	5	0.9132400751113892	9.691188623711431	0.5650638198852539	16.75677832501649	3.6762399662412033
V3	187345	6	1.494140386581421	6.320759390547451	0.6187828826904297	13.24610103623659	2.388133614228046
V3	187345	7	2.5381224155426025	4.23314722199062	0.5941095352172852	6.669416666690931	1.5532898674482416
V3	187345	8	3.8719999790191655	2.921619067780033	0.5790889358520508	4.975883791538622	1.204767888108126
V3	187345	9	5.6451616287231445	1.7575830458906656	0.5059278106689453	2.893047521287482	0.8696655020039932
V1	200311	0	NaN	NaN	NaN	NaN	NaN
V1	200311	1	NaN	NaN	NaN	NaN	NaN
V1	200311	2	0.2091520577669143	17.714923082485225	0.1126319122314453	22.022826865704456	11.076088401336374
